Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder capacity of engine (c.c.),Body Type,Permitted Gross Vehicle Weight,Number of passenger seats,Year Of Manufacture,Month,Registration Year
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2023,12,2023
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,12,2023
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,12,2023
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,12,2023
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,12,2023
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2021,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,1,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL SLWB,Diesel,,LIGHT BUS,5.6,,2023,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,1,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2022,1,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,1,2024
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2023,2,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,2,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,2,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,2,2024
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2021,2,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,2,2024
Public Light Bus,GOLDEN DRAGON,XML6701J,Diesel,,LIGHT BUS,6.9,,2019,2,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,2,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAA,Diesel,,LIGHT BUS,6.1,,2022,2,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,2,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,2,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,2,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,2,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,2,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2022,2,2024
Public Light Bus,GMI,THOR/GEMINI,Electric,,Light Bus (EX),7,,2020,3,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,3,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,3,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,3,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,3,2024
Public Light Bus,GMI,THOR/GEMINI,Electric,,Light Bus (EX),7,,2020,3,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,3,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,3,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,3,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,3,2024
Private Light Bus,MAN,TGE 6.180 4X2 SB,Diesel,,LIGHT BUS,5,,2020,3,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,3,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,3,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,3,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,4,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,4,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,4,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,4,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,4,2024
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2024,4,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,4,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,4,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,4,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,4,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,4,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,4,2024
Private Light Bus,GUANG TONG,MOONCA,Electric,,Light Bus (EX),8.5,,2023,4,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,4,2024
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2024,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,5,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAA,Diesel,,LIGHT BUS,6.1,,2022,5,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,5,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAA,Diesel,,LIGHT BUS,6.1,,2022,5,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAA,Diesel,,LIGHT BUS,6.1,,2022,5,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,5,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2022,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,6,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,6,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,6,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,6,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,6,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,6,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,7,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,7,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAA,Diesel,,LIGHT BUS,6.1,,2023,7,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,7,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,7,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,GOLDEN DRAGON,XML6701J,Diesel,,LIGHT BUS,6.9,,2019,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAA,Diesel,,LIGHT BUS,6.1,,2023,8,2024
Private Light Bus,MAN,TGE 6.180 4X2 SB,Diesel,,LIGHT BUS,5,,2023,8,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2023,8,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,8,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,8,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,8,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Public Light Bus,GOLDEN DRAGON,XML6701J,Diesel,,LIGHT BUS,6.9,,2019,9,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,9,2024
Private Light Bus,TOYOTA,COASTER,Diesel,,LIGHT BUS,5.29,,2024,9,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,9,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,9,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,9,2024
Private Light Bus,TOYOTA,COASTER,Diesel,,LIGHT BUS,5.24,,2023,9,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,9,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,9,2024
Public Light Bus,GOLDEN DRAGON,XML6701J,Diesel,,LIGHT BUS,6.9,,2019,10,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Public Light Bus,TOYOTA,COASTER,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2023,10,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,10,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,10,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,10,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,10,2024
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2024,10,2024
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2023,10,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,11,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,11,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,11,2024
Public Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.24,,2024,11,2024
Public Light Bus,SUITONG,APEX-MINI,Electric,,Light Bus (EX),8.5,,2022,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
Private Light Bus,MITSUBISHI FUSO,BE741GRMSDAB,Diesel,,LIGHT BUS,6.1,,2023,11,2024
